work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,salary_category_range,salary_level
2025,MI,FT,Data Scientist,275000,USD,275000,US,0,US,M,185500-800000,Very High
2025,MI,FT,Data Scientist,170000,USD,170000,US,0,US,M,140000-185500,High
2025,MI,FT,Data Scientist,100000,USD,100000,US,0,US,M,15000-100000,Low
2025,MI,FT,Data Scientist,212800,USD,212800,US,0,US,L,185500-800000,Very High
2025,MI,FT,Data Scientist,125500,USD,125500,US,0,US,L,100000-140000,Medium
2025,SE,FT,Data Scientist,180000,USD,180000,US,0,US,M,140000-185500,High
2025,SE,FT,Data Scientist,90000,USD,90000,US,0,US,M,15000-100000,Low
2025,MI,FT,Data Scientist,225000,USD,225000,US,0,US,M,185500-800000,Very High
2025,MI,FT,Data Scientist,99000,USD,99000,US,0,US,M,15000-100000,Low
2025,EN,FT,Data Scientist,112500,USD,112500,US,0,US,M,100000-140000,Medium
2025,EN,FT,Data Scientist,67500,USD,67500,US,0,US,M,15000-100000,Low
2025,SE,FT,Data Scientist,286000,USD,286000,US,0,US,M,185500-800000,Very High
2025,SE,FT,Data Scientist,132000,USD,132000,US,0,US,M,100000-140000,Medium
2025,SE,FT,Data Scientist,247600,USD,247600,US,0,US,L,185500-800000,Very High
2025,SE,FT,Data Scientist,143300,USD,143300,US,0,US,L,140000-185500,High
2025,SE,FT,Data Engineer,217464,USD,217464,US,0,US,M,185500-800000,Very High
2025,SE,FT,Data Engineer,181220,USD,181220,US,0,US,M,140000-185500,High
2025,SE,FT,Data Engineer,193820,USD,193820,US,0,US,M,185500-800000,Very High
2025,SE,FT,Data Engineer,140960,USD,140960,US,0,US,M,140000-185500,High
2025,SE,FT,Data Engineer,160000,USD,160000,US,100,US,M,140000-185500,High
2025,SE,FT,Data Engineer,60000,USD,60000,US,100,US,M,15000-100000,Low
2025,EX,FT,Data Engineer,182850,USD,182850,US,100,US,M,140000-185500,High
2025,EX,FT,Data Engineer,113000,USD,113000,US,100,US,M,100000-140000,Medium
2025,EX,FT,Data Engineer,234000,USD,234000,US,0,US,M,185500-800000,Very High
2025,EX,FT,Data Engineer,156000,USD,156000,US,0,US,M,140000-185500,High
2025,EX,FT,Data Engineer,273000,USD,273000,US,0,US,M,185500-800000,Very High
2025,EX,FT,Data Engineer,182000,USD,182000,US,0,US,M,140000-185500,High
2025,SE,FT,Data Scientist,175000,USD,175000,US,0,US,M,140000-185500,High
2025,SE,FT,Data Scientist,130000,USD,130000,US,0,US,M,100000-140000,Medium
2025,EX,FT,AI Leadership,263900,USD,263900,CA,0,CA,M,185500-800000,Very High
2025,EX,FT,AI Leadership,142100,USD,142100,CA,0,CA,M,140000-185500,High
2025,EX,FT,AI Leadership,345200,USD,345200,US,0,US,M,185500-800000,Very High
2025,EX,FT,AI Leadership,277900,USD,277900,US,0,US,M,185500-800000,Very High
2025,SE,FT,ML Engineer,303600,USD,303600,US,0,US,M,185500-800000,Very High
2025,SE,FT,ML Engineer,179400,USD,179400,US,0,US,M,140000-185500,High
2025,MI,FT,AI Engineer,159000,USD,159000,US,0,US,M,140000-185500,High
2025,MI,FT,AI Engineer,135000,USD,135000,US,0,US,M,100000-140000,Medium
2025,MI,FT,ML Engineer,241500,USD,241500,US,0,US,M,185500-800000,Very High
2025,MI,FT,ML Engineer,150450,USD,150450,US,0,US,M,140000-185500,High
2025,SE,FT,ML Engineer,255000,USD,255000,US,0,US,M,185500-800000,Very High
2025,SE,FT,ML Engineer,204000,USD,204000,US,0,US,M,185500-800000,Very High
2025,SE,FT,ML Engineer,200000,USD,200000,US,100,US,M,185500-800000,Very High
2025,SE,FT,ML Engineer,175000,USD,175000,US,100,US,M,140000-185500,High
2025,MI,FT,ML Engineer,215900,USD,215900,US,0,US,M,185500-800000,Very High
2025,MI,FT,ML Engineer,112500,USD,112500,US,0,US,M,100000-140000,Medium
2025,MI,FT,ML Scientist,148607,USD,148607,US,0,US,M,140000-185500,High
2025,MI,FT,ML Scientist,147607,USD,147607,US,0,US,M,140000-185500,High
2025,SE,FT,ML Scientist,189885,USD,189885,US,0,US,M,185500-800000,Very High
2025,SE,FT,ML Scientist,188885,USD,188885,US,0,US,M,185500-800000,Very High
2025,EN,FT,ML Engineer,300000,USD,300000,US,0,US,M,185500-800000,Very High
2025,EN,FT,ML Engineer,210000,USD,210000,US,0,US,M,185500-800000,Very High
2025,SE,FT,ML Engineer,76827,EUR,80870,NL,0,NL,M,15000-100000,Low
2025,SE,FT,ML Engineer,54255,EUR,57110,NL,0,NL,M,15000-100000,Low
2025,MI,FT,Data Analyst,176000,USD,176000,US,0,US,M,140000-185500,High
2025,MI,FT,Data Analyst,124000,USD,124000,US,0,US,M,100000-140000,Medium
2025,SE,FT,Data Analyst,100000,USD,100000,US,100,US,M,15000-100000,Low
2025,SE,FT,Data Analyst,80000,USD,80000,US,100,US,M,15000-100000,Low
2025,SE,FT,Data Analyst,313055,USD,313055,US,0,US,M,185500-800000,Very High
2025,SE,FT,Data Analyst,268333,USD,268333,US,0,US,M,185500-800000,Very High
2025,SE,FT,Data Analyst,75000,GBP,94936,GB,0,GB,M,15000-100000,Low
2025,SE,FT,Data Analyst,60000,GBP,75949,GB,0,GB,M,15000-100000,Low
2025,SE,FT,Data Analyst,130000,USD,130000,US,100,US,M,100000-140000,Medium
2025,SE,FT,Data Analyst,100000,USD,100000,US,100,US,M,15000-100000,Low
2025,MI,FT,Data Analyst,176000,USD,176000,US,100,US,M,140000-185500,High
2025,MI,FT,Data Analyst,110000,USD,110000,US,100,US,M,100000-140000,Medium
2025,SE,FT,Data Analyst,158700,USD,158700,US,0,US,M,140000-185500,High
2025,SE,FT,Data Analyst,115900,USD,115900,US,0,US,M,100000-140000,Medium
2025,SE,FT,Data Analyst,205000,USD,205000,US,0,US,M,185500-800000,Very High
2025,SE,FT,Data Analyst,96000,USD,96000,US,0,US,M,15000-100000,Low
2025,MI,FT,Data Analyst,136800,USD,136800,US,0,US,M,100000-140000,Medium
2025,MI,FT,Data Analyst,79500,USD,79500,US,0,US,M,15000-100000,Low
2025,SE,FT,Data Analyst,100000,USD,100000,US,0,US,M,15000-100000,Low
2025,SE,FT,Data Analyst,80000,USD,80000,US,0,US,M,15000-100000,Low
2025,SE,FT,Data Analyst,150200,USD,150200,US,100,US,M,140000-185500,High
2025,SE,FT,Data Analyst,80800,USD,80800,US,100,US,M,15000-100000,Low
2025,MI,FT,Data Analyst,130700,USD,130700,US,0,US,M,100000-140000,Medium
2025,MI,FT,Data Analyst,111095,USD,111095,US,0,US,M,100000-140000,Medium
2025,MI,FT,Data Analyst,131000,USD,131000,US,0,US,M,100000-140000,Medium
2025,MI,FT,Data Analyst,87000,USD,87000,US,0,US,M,15000-100000,Low
2025,MI,FT,Data Engineer,180000,USD,180000,US,0,US,M,140000-185500,High
2025,MI,FT,Data Engineer,140000,USD,140000,US,0,US,M,100000-140000,Medium
2025,SE,FT,Data Engineer,185000,USD,185000,US,100,US,M,140000-185500,High
2025,SE,FT,Data Engineer,128000,USD,128000,US,100,US,M,100000-140000,Medium
2025,SE,FT,Data Engineer,304200,USD,304200,US,0,US,M,185500-800000,Very High
2025,SE,FT,Data Engineer,139900,USD,139900,US,0,US,M,100000-140000,Medium
2025,MI,FT,Data Engineer,148812,USD,148812,US,0,US,M,140000-185500,High
2025,MI,FT,Data Engineer,104169,USD,104169,US,0,US,M,100000-140000,Medium
2025,EN,FT,Data Specialist,50000,USD,50000,US,100,US,M,15000-100000,Low
2025,EN,FT,Data Specialist,46000,USD,46000,US,100,US,M,15000-100000,Low
2025,SE,FT,Data Scientist,240000,USD,240000,US,100,US,M,185500-800000,Very High
2025,SE,FT,Data Scientist,160000,USD,160000,US,100,US,M,140000-185500,High
2025,SE,FT,Data Scientist,127406,USD,127406,US,0,US,M,100000-140000,Medium
2025,SE,FT,Data Scientist,109600,USD,109600,US,0,US,M,100000-140000,Medium
2025,SE,FT,Data Scientist,335720,USD,335720,US,0,US,M,185500-800000,Very High
2025,SE,FT,Data Scientist,163064,USD,163064,US,0,US,M,140000-185500,High
2025,SE,FT,Data Scientist,139932,USD,139932,US,100,US,M,100000-140000,Medium
2025,SE,FT,Data Scientist,104832,USD,104832,US,100,US,M,100000-140000,Medium
2025,MI,FT,Data Scientist,48120,GBP,60911,GB,0,GB,M,15000-100000,Low
2025,MI,FT,Data Scientist,39560,GBP,50075,GB,0,GB,M,15000-100000,Low
2025,MI,FT,Data Scientist,154000,USD,154000,CA,100,CA,M,140000-185500,High
2025,MI,FT,Data Scientist,154000,USD,154000,CA,100,CA,M,140000-185500,High
2025,MI,FT,Data Scientist,90000,USD,90000,US,0,US,M,15000-100000,Low
2025,MI,FT,Data Scientist,75000,USD,75000,US,0,US,M,15000-100000,Low
2025,MI,FT,Data Scientist,130663,USD,130663,US,0,US,M,100000-140000,Medium
2025,MI,FT,Data Scientist,91464,USD,91464,US,0,US,M,15000-100000,Low
2025,SE,FT,Data Scientist,149922,USD,149922,US,0,US,M,140000-185500,High
2025,SE,FT,Data Scientist,68146,USD,68146,US,0,US,M,15000-100000,Low
2025,SE,FT,Data Scientist,149600,USD,149600,US,0,US,M,140000-185500,High
2025,SE,FT,Data Scientist,108800,USD,108800,US,0,US,M,100000-140000,Medium
2025,EN,FT,Data Scientist,100285,USD,100285,US,0,US,M,100000-140000,Medium
2025,EN,FT,Data Scientist,70199,USD,70199,US,0,US,M,15000-100000,Low
2025,MI,FT,Data Scientist,130663,USD,130663,US,0,US,M,100000-140000,Medium
2025,MI,FT,Data Scientist,91464,USD,91464,US,0,US,M,15000-100000,Low
2025,EN,FT,Data Scientist,100285,USD,100285,US,0,US,M,100000-140000,Medium
2025,EN,FT,Data Scientist,70199,USD,70199,US,0,US,M,15000-100000,Low
2025,MI,FT,Data Scientist,172000,USD,172000,US,0,US,M,140000-185500,High
2025,MI,FT,Data Scientist,123000,USD,123000,US,0,US,M,100000-140000,Medium
2025,MI,FT,Data Engineer,148000,USD,148000,US,0,US,M,140000-185500,High
2025,MI,FT,Data Engineer,90000,USD,90000,US,0,US,M,15000-100000,Low
2025,MI,FT,Data Engineer,104000,USD,104000,US,0,US,M,100000-140000,Medium
2025,MI,FT,Data Engineer,83200,USD,83200,US,0,US,M,15000-100000,Low
2025,SE,FT,Data Engineer,201400,USD,201400,US,0,US,M,185500-800000,Very High
2025,SE,FT,Data Engineer,112700,USD,112700,US,0,US,M,100000-140000,Medium
2025,EN,FT,Data Specialist,64000,USD,64000,US,0,US,M,15000-100000,Low
2025,EN,FT,Data Specialist,46000,USD,46000,US,0,US,M,15000-100000,Low
2025,SE,FT,AI Scientist,274000,USD,274000,US,0,US,M,185500-800000,Very High
2025,SE,FT,AI Scientist,147600,USD,147600,US,0,US,M,140000-185500,High
2025,SE,FT,Data Analyst,95784,USD,95784,US,0,US,M,15000-100000,Low
2025,SE,FT,Data Analyst,63856,USD,63856,US,0,US,M,15000-100000,Low
2025,SE,FT,Data Analyst,61759,GBP,78175,GB,0,GB,M,15000-100000,Low
2025,SE,FT,Data Analyst,50253,GBP,63611,GB,0,GB,M,15000-100000,Low
2025,MI,FT,Data Analyst,48822,GBP,61800,GB,0,GB,M,15000-100000,Low
2025,MI,FT,Data Analyst,41064,GBP,51979,GB,0,GB,M,15000-100000,Low
2025,SE,FT,AI Engineer,198600,CAD,141857,CA,100,CA,M,140000-185500,High
2025,SE,FT,AI Engineer,111100,CAD,79357,CA,100,CA,M,15000-100000,Low
2025,SE,FT,AI Product,241340,USD,241340,US,0,US,M,185500-800000,Very High
2025,SE,FT,AI Product,153600,USD,153600,US,0,US,M,140000-185500,High
2025,EX,FT,Data Scientist,340680,USD,340680,US,0,US,M,185500-800000,Very High
2025,EX,FT,Data Scientist,189370,USD,189370,US,0,US,M,185500-800000,Very High
2025,MI,FT,Data Scientist,124941,USD,124941,US,0,US,M,100000-140000,Medium
2025,MI,FT,Data Scientist,72380,USD,72380,US,0,US,M,15000-100000,Low
2025,SE,FT,Data Scientist,206000,USD,206000,US,0,US,M,185500-800000,Very High
2025,SE,FT,Data Scientist,137400,USD,137400,US,0,US,M,100000-140000,Medium
2025,SE,FT,Data Analyst,130000,USD,130000,US,100,US,M,100000-140000,Medium
2025,SE,FT,Data Analyst,120000,USD,120000,US,100,US,M,100000-140000,Medium
2025,EX,FT,Data Analyst,85000,USD,85000,US,0,US,M,15000-100000,Low
2025,EX,FT,Data Analyst,75000,USD,75000,US,0,US,M,15000-100000,Low
2025,SE,FT,Data Scientist,189175,USD,189175,US,0,US,M,185500-800000,Very High
2025,SE,FT,Data Scientist,104650,USD,104650,US,0,US,M,100000-140000,Medium
2025,MI,FT,Data Scientist,196800,USD,196800,US,100,US,M,185500-800000,Very High
2025,MI,FT,Data Scientist,123200,USD,123200,US,100,US,M,100000-140000,Medium
2025,MI,FT,Data Scientist,259600,USD,259600,US,0,US,M,185500-800000,Very High
2025,MI,FT,Data Scientist,180128,USD,180128,US,0,US,M,140000-185500,High
2025,SE,FT,Data Scientist,201800,USD,201800,US,0,US,M,185500-800000,Very High
2025,SE,FT,Data Scientist,108000,USD,108000,US,0,US,M,100000-140000,Medium
2025,SE,FT,Data Scientist,133600,USD,133600,US,0,US,M,100000-140000,Medium
2025,SE,FT,Data Scientist,93500,USD,93500,US,0,US,M,15000-100000,Low
2025,MI,FT,Data Scientist,157271,USD,157271,US,0,US,M,140000-185500,High
2025,MI,FT,Data Scientist,102975,USD,102975,US,0,US,M,100000-140000,Medium
2025,MI,FT,Data Analyst,126000,USD,126000,US,0,US,M,100000-140000,Medium
2025,MI,FT,Data Analyst,68000,USD,68000,US,0,US,M,15000-100000,Low
2025,EN,FT,Data Analyst,35000,EUR,36842,NL,0,NL,M,15000-100000,Low
2025,EN,FT,Data Analyst,35000,EUR,36842,NL,0,NL,M,15000-100000,Low
2025,MI,FT,Data Analyst,82370,USD,82370,US,0,US,M,15000-100000,Low
2025,MI,FT,Data Analyst,59030,USD,59030,US,0,US,M,15000-100000,Low
2025,EX,FT,AI Engineer,225000,USD,225000,US,100,US,M,185500-800000,Very High
2025,EX,FT,AI Engineer,200000,USD,200000,US,100,US,M,185500-800000,Very High
2025,SE,FT,Data Engineer,220000,USD,220000,US,100,US,M,185500-800000,Very High
2025,SE,FT,Data Engineer,124000,USD,124000,US,100,US,M,100000-140000,Medium
2025,MI,FT,ML Engineer,121000,USD,121000,US,0,US,M,100000-140000,Medium
2025,MI,FT,ML Engineer,82000,USD,82000,US,0,US,M,15000-100000,Low
2025,SE,FT,ML Architect,218500,USD,218500,US,0,US,M,185500-800000,Very High
2025,SE,FT,ML Architect,166816,USD,166816,US,0,US,M,140000-185500,High
2025,SE,FT,ML Engineer,345600,USD,345600,US,0,US,M,185500-800000,Very High
2025,SE,FT,ML Engineer,194600,USD,194600,US,0,US,M,185500-800000,Very High
2025,MI,FT,Data Specialist,64000,USD,64000,US,0,US,M,15000-100000,Low
2025,MI,FT,Data Specialist,50000,USD,50000,US,0,US,M,15000-100000,Low
2025,SE,FT,Data Scientist,304200,USD,304200,US,0,US,M,185500-800000,Very High
2025,SE,FT,Data Scientist,139900,USD,139900,US,0,US,M,100000-140000,Medium
2025,MI,FT,AI Engineer,254400,USD,254400,US,0,US,M,185500-800000,Very High
2025,MI,FT,AI Engineer,212000,USD,212000,US,0,US,M,185500-800000,Very High
2025,MI,FT,AI Engineer,176000,USD,176000,US,0,US,M,140000-185500,High
2025,MI,FT,AI Engineer,77600,USD,77600,US,0,US,M,15000-100000,Low
2025,SE,FT,ML Scientist,269500,USD,269500,CA,0,CA,M,185500-800000,Very High
2025,SE,FT,ML Scientist,196000,USD,196000,CA,0,CA,M,185500-800000,Very High
2025,MI,FT,ML Engineer,225000,USD,225000,US,0,US,M,185500-800000,Very High
2025,MI,FT,ML Engineer,99000,USD,99000,US,0,US,M,15000-100000,Low
2025,MI,FT,Data Engineer,180500,USD,180500,US,0,US,M,140000-185500,High
2025,MI,FT,Data Engineer,113000,USD,113000,US,0,US,M,100000-140000,Medium
2025,MI,FT,Data Specialist,93150,USD,93150,US,0,US,M,15000-100000,Low
2025,MI,FT,Data Specialist,68850,USD,68850,US,0,US,M,15000-100000,Low
2025,EN,FT,Data Analyst,83000,USD,83000,US,0,US,M,15000-100000,Low
2025,EN,FT,Data Analyst,45000,USD,45000,US,0,US,M,15000-100000,Low
2025,MI,FT,AI Scientist,200000,USD,200000,US,0,US,M,185500-800000,Very High
2025,MI,FT,AI Scientist,150000,USD,150000,US,0,US,M,140000-185500,High
2025,SE,FT,Data Scientist,120000,USD,120000,US,0,US,M,100000-140000,Medium
2025,SE,FT,Data Scientist,100000,USD,100000,US,0,US,M,15000-100000,Low
2025,SE,FT,Data Scientist,195500,USD,195500,US,100,US,M,185500-800000,Very High
2025,SE,FT,Data Scientist,106250,USD,106250,US,100,US,M,100000-140000,Medium
2025,MI,FT,Data Scientist,225000,USD,225000,DE,0,DE,M,185500-800000,Very High
2025,MI,FT,Data Scientist,99000,USD,99000,DE,0,DE,M,15000-100000,Low
2025,EN,PT,Data Scientist,151260,USD,151260,US,0,US,L,140000-185500,High
2025,EN,PT,Data Scientist,33660,USD,33660,US,0,US,L,15000-100000,Low
2025,SE,FT,Data Scientist,184000,USD,184000,US,100,US,M,140000-185500,High
2025,SE,FT,Data Scientist,164000,USD,164000,US,100,US,M,140000-185500,High
2025,EX,FT,ML Engineer,253950,USD,253950,US,0,US,M,185500-800000,Very High
2025,EX,FT,ML Engineer,175100,USD,175100,US,0,US,M,140000-185500,High
2025,EX,FT,ML Engineer,435500,USD,435500,US,0,US,M,185500-800000,Very High
2025,EX,FT,ML Engineer,234500,USD,234500,US,0,US,M,185500-800000,Very High
2025,MI,FT,Data Analyst,125000,USD,125000,US,100,US,M,100000-140000,Medium
2025,MI,FT,Data Analyst,100000,USD,100000,US,100,US,M,15000-100000,Low
2025,SE,FT,Data Analyst,172000,USD,172000,US,100,US,M,140000-185500,High
2025,SE,FT,Data Analyst,125000,USD,125000,US,100,US,M,100000-140000,Medium
2025,SE,FT,Data Analyst,225000,USD,225000,DE,0,DE,M,185500-800000,Very High
2025,SE,FT,Data Analyst,99000,USD,99000,DE,0,DE,M,15000-100000,Low
2025,MI,FT,Data Analyst,225000,USD,225000,US,0,US,M,185500-800000,Very High
2025,MI,FT,Data Analyst,99000,USD,99000,US,0,US,M,15000-100000,Low
2025,SE,FT,Data Analyst,147720,USD,147720,US,0,US,M,140000-185500,High
2025,SE,FT,Data Analyst,98480,USD,98480,US,0,US,M,15000-100000,Low
2025,SE,FT,Data Analyst,176000,USD,176000,GB,0,GB,M,140000-185500,High
2025,SE,FT,Data Analyst,77500,USD,77500,GB,0,GB,M,15000-100000,Low
2025,SE,FT,Data Engineer,140000,USD,140000,US,0,US,M,100000-140000,Medium
2025,SE,FT,Data Engineer,116000,USD,116000,US,0,US,M,100000-140000,Medium
2025,SE,FT,Data Engineer,170100,USD,170100,CA,100,CA,M,140000-185500,High
2025,SE,FT,Data Engineer,125800,USD,125800,CA,100,CA,M,100000-140000,Medium
2025,SE,FT,Data Engineer,140000,CAD,100000,CA,100,CA,M,15000-100000,Low
2025,SE,FT,Data Engineer,120000,CAD,85714,CA,100,CA,M,15000-100000,Low
2025,SE,FT,Data Engineer,231770,USD,231770,US,0,US,M,185500-800000,Very High
2025,SE,FT,Data Engineer,168560,USD,168560,US,0,US,M,140000-185500,High
2025,EX,FT,Data Engineer,57000,EUR,60000,FR,0,FR,M,15000-100000,Low
2025,EX,FT,Data Engineer,52000,EUR,54736,FR,0,FR,M,15000-100000,Low
2025,SE,FT,Data Engineer,185000,USD,185000,US,0,US,M,140000-185500,High
2025,SE,FT,Data Engineer,156000,USD,156000,US,0,US,M,140000-185500,High
2025,MI,FT,Data Engineer,276100,USD,276100,US,0,US,M,185500-800000,Very High
2025,MI,FT,Data Engineer,200800,USD,200800,US,0,US,M,185500-800000,Very High
2025,SE,FT,Data Engineer,176000,USD,176000,US,0,US,M,140000-185500,High
2025,SE,FT,Data Engineer,77600,USD,77600,US,0,US,M,15000-100000,Low
2025,MI,FT,Data Engineer,176000,USD,176000,US,0,US,M,140000-185500,High
2025,MI,FT,Data Engineer,77500,USD,77500,US,0,US,M,15000-100000,Low
2025,SE,FT,Data Engineer,220000,USD,220000,US,0,US,M,185500-800000,Very High
2025,SE,FT,Data Engineer,110000,USD,110000,US,0,US,M,100000-140000,Medium
2025,SE,FT,Data Scientist,405000,USD,405000,US,0,US,M,185500-800000,Very High
2025,SE,FT,Data Scientist,255000,USD,255000,US,0,US,M,185500-800000,Very High
2025,SE,FT,Data Scientist,248000,USD,248000,US,0,US,M,185500-800000,Very High
2025,SE,FT,Data Scientist,196000,USD,196000,US,0,US,M,185500-800000,Very High
2025,SE,FT,Data Engineer,218750,USD,218750,US,0,US,M,185500-800000,Very High
2025,SE,FT,Data Engineer,91000,USD,91000,US,0,US,M,15000-100000,Low
2025,SE,FT,Data Engineer,131000,USD,131000,US,0,US,M,100000-140000,Medium
2025,SE,FT,Data Engineer,113200,USD,113200,US,0,US,M,100000-140000,Medium
2025,SE,FT,Data Engineer,270000,USD,270000,US,100,US,M,185500-800000,Very High
2025,SE,FT,Data Engineer,180000,USD,180000,US,100,US,M,140000-185500,High
2025,SE,FT,Data Engineer,194000,USD,194000,US,100,US,M,185500-800000,Very High
2025,SE,FT,Data Engineer,118000,USD,118000,US,100,US,M,100000-140000,Medium
2025,SE,FT,Data Engineer,190000,USD,190000,US,100,US,M,185500-800000,Very High
2025,SE,FT,Data Engineer,133000,USD,133000,US,100,US,M,100000-140000,Medium
2025,SE,FT,Data Engineer,138000,USD,138000,US,100,US,M,100000-140000,Medium
2025,SE,FT,Data Engineer,122000,USD,122000,US,100,US,M,100000-140000,Medium
2025,MI,FT,Data Engineer,49200,EUR,51789,SK,0,SK,M,15000-100000,Low
2025,MI,FT,Data Engineer,28800,EUR,30315,SK,0,SK,M,15000-100000,Low
2025,SE,FT,AI Engineer,240800,USD,240800,US,0,US,M,185500-800000,Very High
2025,SE,FT,AI Engineer,193400,USD,193400,US,0,US,M,185500-800000,Very High
2025,MI,FT,ML Engineer,158800,USD,158800,AU,0,AU,M,140000-185500,High
2025,MI,FT,ML Engineer,139200,USD,139200,AU,0,AU,M,100000-140000,Medium
2025,SE,FT,ML Scientist,202500,USD,202500,US,0,US,M,185500-800000,Very High
2025,SE,FT,ML Scientist,121500,USD,121500,US,0,US,M,100000-140000,Medium
2025,SE,FT,ML Engineer,352300,USD,352300,US,100,US,M,185500-800000,Very High
2025,SE,FT,ML Engineer,280600,USD,280600,US,100,US,M,185500-800000,Very High
2025,SE,FT,ML Engineer,277000,USD,277000,US,0,US,M,185500-800000,Very High
2025,SE,FT,ML Engineer,173000,USD,173000,US,0,US,M,140000-185500,High
2025,SE,FT,ML Scientist,220000,USD,220000,US,0,US,M,185500-800000,Very High
2025,SE,FT,ML Scientist,137500,USD,137500,US,0,US,M,100000-140000,Medium
2025,SE,FT,ML Engineer,220000,USD,220000,US,0,US,M,185500-800000,Very High
2025,SE,FT,ML Engineer,137500,USD,137500,US,0,US,M,100000-140000,Medium
2025,SE,FT,Data Scientist,163194,USD,163194,US,0,US,M,140000-185500,High
2025,SE,FT,Data Scientist,114236,USD,114236,US,0,US,M,100000-140000,Medium
2025,SE,FT,Data Scientist,203900,USD,203900,CA,0,CA,M,185500-800000,Very High
2025,SE,FT,Data Scientist,114400,USD,114400,CA,0,CA,M,100000-140000,Medium
2025,EN,FT,Data Analyst,120000,USD,120000,US,0,US,M,100000-140000,Medium
2025,EN,FT,Data Analyst,90000,USD,90000,US,0,US,M,15000-100000,Low
2025,MI,FT,Data Analyst,78105,USD,78105,US,0,US,M,15000-100000,Low
2025,MI,FT,Data Analyst,52070,USD,52070,US,0,US,M,15000-100000,Low
2025,SE,FT,Data Analyst,130000,USD,130000,US,100,US,M,100000-140000,Medium
2025,SE,FT,Data Analyst,80000,USD,80000,US,100,US,M,15000-100000,Low
2025,SE,FT,Data Analyst,130000,USD,130000,US,100,US,M,100000-140000,Medium
2025,SE,FT,Data Analyst,80000,USD,80000,US,100,US,M,15000-100000,Low
2025,MI,FT,Data Analyst,100000,USD,100000,US,0,US,M,15000-100000,Low
2025,MI,FT,Data Analyst,85000,USD,85000,US,0,US,M,15000-100000,Low
2025,SE,FT,Data Analyst,194000,USD,194000,US,100,US,M,185500-800000,Very High
